Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
KATONG MANSION,322 Telok Kurau Road ,96,Strata,1658792,17279,1605,31-MAY-2010,Shop House,Freehold,Resale,15,42,423869,East Region,Bedok
KATONG MANSION,320 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423868,East Region,Bedok
N.A.,81 Joo Chiat Road  #02-01/02/03 ETC ,882,Strata,4650000,5272,490,31-MAY-2010,Shop House,99 Yrs From 23/06/1995,Resale,15,42,427725,Central Region,Geylang
KATONG MANSION,312 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423860,East Region,Bedok
KATONG MANSION,318 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423866,East Region,Bedok
KATONG MANSION,306 Telok Kurau Road ,90,Strata,1654406,18382,1708,31-MAY-2010,Shop House,Freehold,Resale,15,42,423857,East Region,Bedok
KATONG MANSION,316 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423864,East Region,Bedok
KATONG MANSION,310 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423859,East Region,Bedok
KATONG MANSION,314 Telok Kurau Road ,96,Strata,1608302,16753,1556,31-MAY-2010,Shop House,Freehold,Resale,15,42,423862,East Region,Bedok
N.A.,124/124A Tembeling Road ,169,Land,1500000,8897,827,02-JUN-2010,Shop House,Freehold,Resale,15,42,423623,Central Region,Geylang
N.A.,131 East Coast Road ,344,Land,7450000,21663,2013,04-JAN-2010,Shop House,Freehold,Resale,15,42,428816,Central Region,Marine Parade
N.A.,481 Joo Chiat Road ,104,Land,1100000,10567,982,05-JAN-2010,Shop House,Freehold,Resale,15,42,427685,Central Region,Marine Parade
N.A.,62 Joo Chiat Place ,132,Strata,1350000,10227,950,14-JAN-2010,Shop House,Freehold,Resale,15,42,427785,Central Region,Geylang
MODA,42 East Coast Road  #01-01 ,312,Strata,4016600,12875,1196,19-JAN-2010,Retail,Freehold,New Sale,15,42,428762,Central Region,Marine Parade
N.A.,17/17A Joo Chiat Place ,93,Land,1620000,17382,1615,20-JAN-2010,Shop House,Freehold,Resale,15,42,427747,Central Region,Geylang
KATONG SHOPPING CENTRE,865 Mountbatten Road  #02-65 ,33,Strata,638000,19333,1796,20-JAN-2010,Retail,Freehold,Resale,15,43,437844,Central Region,Marine Parade
ROXY SQUARE,50 East Coast Road  #02-126 ,33,Strata,590000,17879,1661,25-JAN-2010,Retail,9999 Yrs From 01/01/1980,Resale,15,42,428769,Central Region,Marine Parade
N.A.,43 East Coast Road ,95,Land,1700000,17914,1664,26-JAN-2010,Shop House,Freehold,Resale,15,42,428764,Central Region,Marine Parade
KATONG SHOPPING CENTRE,865 Mountbatten Road  #B1-113 ,31,Strata,628000,20258,1882,27-JAN-2010,Retail,Freehold,Resale,15,43,437844,Central Region,Marine Parade
N.A.,31 Onan Road ,110,Land,930000,8462,786,29-JAN-2010,Shop House,Freehold,Resale,15,42,424483,Central Region,Geylang
KATONG SHOPPING CENTRE,865 Mountbatten Road  #02-25 ,31,Strata,590000,19032,1768,01-FEB-2010,Retail,Freehold,Resale,15,43,437844,Central Region,Marine Parade
N.A.,152A Joo Chiat Road ,86,Strata,530000,6163,573,02-FEB-2010,Shop House,Freehold,Resale,15,42,427430,Central Region,Geylang
N.A.,93 Joo Chiat Road ,138,Land,1500000,10862,1009,19-FEB-2010,Shop House,Freehold,Resale,15,42,427387,Central Region,Geylang
KATONG PLAZA,1 Brooke Road  #01-30 ,26,Strata,336000,12923,1201,22-FEB-2010,Retail,9999 Yrs From 01/01/1980,Resale,15,42,429979,Central Region,Marine Parade
N.A.,279 Joo Chiat Road ,114,Land,1600000,13998,1300,26-FEB-2010,Shop House,Freehold,Resale,15,42,427533,Central Region,Geylang
N.A.,316 Joo Chiat Road ,133,Land,1750000,13198,1226,26-FEB-2010,Shop House,Freehold,Resale,15,42,427567,Central Region,Geylang
N.A.,91 East Coast Road ,137,Land,2500000,18235,1694,12-MAR-2010,Shop House,Freehold,Resale,15,42,428791,Central Region,Marine Parade
KATONG SHOPPING CENTRE,865 Mountbatten Road  #02-16 ,20,Strata,425000,21250,1974,18-MAR-2010,Retail,Freehold,Resale,15,43,437844,Central Region,Marine Parade
N.A.,231 Joo Chiat Road ,133,Land,1500000,11244,1045,19-MAR-2010,Shop House,Freehold,Resale,15,42,427490,Central Region,Geylang
THE ODEON KATONG,11 East Coast Road  #02-05 ,16,Strata,280000,17500,1626,19-MAR-2010,Retail,Freehold,Resale,15,42,428722,Central Region,Marine Parade
N.A.,235 Joo Chiat Road ,134,Land,1500000,11236,1044,19-MAR-2010,Shop House,Freehold,Resale,15,42,427492,Central Region,Geylang
N.A.,190 Joo Chiat Road ,101,Land,1800000,17769,1651,25-MAR-2010,Shop House,Freehold,Resale,15,42,427461,Central Region,Geylang
KATONG SHOPPING CENTRE,865 Mountbatten Road  #02-32 ,63,Strata,880000,13968,1298,25-MAR-2010,Retail,Freehold,Resale,15,43,437844,Central Region,Marine Parade
N.A.,479 Joo Chiat Road ,120,Land,1440000,12040,1119,26-MAR-2010,Shop House,Freehold,Resale,15,42,427684,Central Region,Marine Parade
N.A.,417/417A/419 East Coast Road ,238,Land,4250000,17887,1662,30-MAR-2010,Shop House,Freehold,Resale,15,42,429004,East Region,Bedok
N.A.,273/275 Joo Chiat Road ,222,Land,2700000,12140,1128,31-MAR-2010,Shop House,Freehold,Resale,15,42,427527,Central Region,Geylang
N.A.,41 East Coast Road ,93,Land,1790000,19310,1794,01-APR-2010,Shop House,Freehold,Resale,15,42,428761,Central Region,Marine Parade
PARC ELEGANCE,11 Telok Kurau Road  #01-04 ,46,Strata,816988,17761,1650,05-APR-2010,Retail,Freehold,New Sale,15,42,423761,East Region,Bedok
TELOK MANSION,235 Telok Kurau Road ,83,Strata,900000,10843,1007,05-APR-2010,Retail,Freehold,Resale,15,42,423839,East Region,Bedok
PARC ELEGANCE,11 Telok Kurau Road  #01-02 ,44,Strata,781466,17761,1650,06-APR-2010,Retail,Freehold,New Sale,15,42,423761,East Region,Bedok
N.A.,156A Joo Chiat Road ,200,Strata,1090000,5450,506,07-APR-2010,Shop House,Freehold,Resale,15,42,427434,Central Region,Geylang
EAST VILLAGE,430 Upper Changi Road  #01-90 ,19,Strata,981877,51678,4801,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-26 ,19,Strata,1102200,58011,5389,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-46 ,15,Strata,836363,55758,5180,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-96 ,21,Strata,1148304,54681,5080,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-100 ,10,Strata,600631,60063,5580,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-53 ,19,Strata,999634,52612,4888,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-99 ,10,Strata,579103,57910,5380,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-56 ,19,Strata,1012354,53282,4950,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-15 ,18,Strata,1188000,66000,6132,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-91 ,19,Strata,981677,51667,4800,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-74 ,20,Strata,1072094,53605,4980,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-106 ,23,Strata,1356302,58970,5478,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-102 ,21,Strata,1170908,55758,5180,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-58 ,36,Strata,1929770,53605,4980,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-50 ,19,Strata,1038941,54681,5080,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-31 ,10,Strata,532818,53282,4950,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-72 ,19,Strata,1114642,58665,5450,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-32 ,10,Strata,532818,53282,4950,19-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
N.A.,345/345A Bedok Road ,167,Land,3700000,22129,2056,20-APR-2012,Shop House,Freehold,Resale,16,46,469530,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-85 ,14,Strata,723341,51667,4800,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-59 ,25,Strata,1340118,53605,4980,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-24 ,10,Strata,589867,58987,5480,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-20 ,10,Strata,678000,67800,6299,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-22 ,10,Strata,678000,67800,6299,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-60 ,88,Strata,1528388,17368,1614,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-57 ,21,Strata,1118918,53282,4950,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-21 ,10,Strata,678000,67800,6299,20-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-73 ,20,Strata,1166746,58337,5420,23-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-97 ,21,Strata,1193512,56834,5280,23-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-87 ,19,Strata,981677,51667,4800,09-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-88 ,19,Strata,981677,51667,4800,10-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-84 ,10,Strata,532818,53282,4950,10-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-28 ,15,Strata,799227,53282,4950,11-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-23 ,10,Strata,589867,58987,5480,11-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-76/77/79 ,30,Strata,1598454,53282,4950,11-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-45 ,32,Strata,1630982,50968,4735,12-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-44 ,39,Strata,1987760,50968,4735,12-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-101 ,10,Strata,611395,61140,5680,12-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-55 ,28,Strata,1503836,53708,4990,12-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-61 ,30,Strata,1737310,57910,5380,13-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-34 ,10,Strata,532818,53282,4950,13-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
LUCKY COURT,79 Lucky Heights ,106,Strata,999000,9425,876,13-APR-2012,Shop House,Freehold,Resale,16,46,467627,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-89 ,19,Strata,999634,52612,4888,16-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-81 ,10,Strata,532818,53282,4950,16-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-83 ,10,Strata,532818,53282,4950,16-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EASTWOOD CENTRE,20 Eastwood Road  #01-03 ,213,Strata,3450000,16197,1505,05-APR-2012,Retail,99 Yrs From 06/11/1995,Resale,16,48,486442,East Region,Bedok
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-05 ,34,Strata,525000,15441,1435,01-SEP-2011,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
WATERFRONT ISLE,732 Bedok Reservoir Road  #B1-11 ,73,Strata,1180000,16164,1502,30-SEP-2011,Retail,99 Yrs From 26/11/2009,New Sale,16,47,479262,East Region,Bedok
EASTWOOD CENTRE,20 Eastwood Road  #01-14 ,213,Strata,3800000,17840,1657,05-JUL-2011,Retail,99 Yrs From 06/11/1995,Resale,16,48,486442,East Region,Bedok
SUNHAVEN,781 Upper Changi Road East  #01-30 ,52,Strata,425000,8173,759,25-MAY-2011,Retail,Freehold,Resale,16,48,486069,East Region,Tampines
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-01 ,21,Strata,400000,19048,1770,24-JAN-2011,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
WATERFRONT ISLE,730 Bedok Reservoir Road  #B1-06 ,82,Strata,1324500,16152,1501,07-MAR-2011,Retail,99 Yrs From 26/11/2009,New Sale,16,47,479261,East Region,Bedok
N.A.,345/345A Bedok Road ,167,Land,2150000,12859,1195,29-APR-2010,Shop House,Freehold,Resale,16,46,469530,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-38 ,10,Strata,320000,32000,2973,16-APR-2019,Retail,Freehold,Resale,16,48,487048,East Region,Bedok
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-07 ,21,Strata,360000,17143,1593,03-MAY-2019,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
THE GLADES,20 Bedok Rise  #01-67/68/69 ,148,Strata,2550800,17235,1601,09-MAY-2019,Retail,99 Yrs From 21/01/2013,Resale,16,46,465411,East Region,Bedok
EASTWOOD CENTRE,20 Eastwood Road  #01-16 ,51,Strata,980000,19216,1785,30-MAY-2018,Retail,99 Yrs From 06/11/1995,Resale,16,48,486442,East Region,Bedok
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-01 ,21,Strata,415000,19762,1836,14-NOV-2017,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-06 ,21,Strata,468000,22286,2070,23-MAR-2018,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
SUNHAVEN,781 Upper Changi Road East  #01-30 ,52,Strata,680000,13077,1215,18-APR-2017,Retail,Freehold,Resale,16,48,486069,East Region,Tampines
N.A.,34 Jalan Pari Burong ,140,Strata,3208000,22914,2129,13-JUN-2017,Shop House,Freehold,Resale,16,48,488700,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-91 ,19,Strata,600000,31579,2934,10-JAN-2017,Retail,Freehold,Resale,16,48,487048,East Region,Bedok
GRANDEUR PARK RESIDENCES,3 Bedok South Avenue 3  #B1-02 ,27,Strata,1104400,40904,3800,17-APR-2017,Retail,99 Yrs From 25/05/2016,New Sale,16,46,465462,East Region,Bedok
GRANDEUR PARK RESIDENCES,3 Bedok South Avenue 3  #B1-01 ,25,Strata,1022200,40888,3799,17-APR-2017,Retail,99 Yrs From 25/05/2016,New Sale,16,46,465462,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-97 ,21,Strata,1300000,61905,5751,18-JUN-2015,Retail,Freehold,Resale,16,48,487048,East Region,Bedok
N.A.,71 Lucky Heights ,99,Strata,1600000,16162,1501,30-JUL-2015,Retail,Freehold,Resale,16,46,467623,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-62 ,50,Strata,3160000,63200,5871,16-DEC-2013,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-04 ,28,Strata,585000,20893,1941,17-MAR-2014,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-80 ,10,Strata,700000,70000,6503,16-JUL-2013,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-63 ,98,Strata,5558000,56714,5269,19-Jul-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-66 ,122,Strata,7243720,59375,5516,01-JUL-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-33 ,10,Strata,670000,67000,6224,31-MAY-2013,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-06/07 ,180,Strata,8988444,49936,4639,08-MAY-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
N.A.,2 Jalan Pari Burong ,132,Strata,1905000,14432,1341,09-MAY-2013,Shop House,Freehold,Resale,16,48,488668,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-93 ,10,Strata,712000,71200,6615,28-MAR-2013,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-72 ,19,Strata,1209500,63658,5914,19-DEC-2012,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-62 ,50,Strata,2593160,51863,4818,31-JAN-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-76 ,10,Strata,630000,63000,5853,07-FEB-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-79 ,10,Strata,630000,63000,5853,07-FEB-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-77 ,10,Strata,630000,63000,5853,07-FEB-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-103 ,21,Strata,1338000,63714,5919,18-FEB-2013,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-60 ,28,Strata,1720000,61429,5707,22-FEB-2013,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-01/02/05 ,177,Strata,9774020,55220,5130,24-AUG-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-12/13 ,48,Strata,2684016,55917,5195,24-AUG-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-69/70 ,48,Strata,2714607,56554,5254,29-AUG-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-09 ,90,Strata,4788888,53210,4943,11-JUL-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-54 ,27,Strata,1518000,56222,5223,06-JUN-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-17 ,10,Strata,678000,67800,6299,14-MAY-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-71 ,19,Strata,1218000,64105,5956,16-MAY-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-83 ,10,Strata,620000,62000,5760,07-MAY-2012,Retail,Freehold,Sub Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-03 ,20,Strata,1180000,59000,5481,07-MAY-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-18 ,10,Strata,678000,67800,6299,24-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EASTWOOD CENTRE,20 Eastwood Road  #01-13 ,17,Strata,460000,27059,2514,27-APR-2012,Retail,99 Yrs From 06/11/1995,Resale,16,48,486442,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-40/98/108ETC ,113,Strata,6711784,59396,5518,27-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-19 ,10,Strata,678000,67800,6299,30-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-80 ,10,Strata,532818,53282,4950,30-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-93 ,10,Strata,546811,54681,5080,30-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-94 ,24,Strata,1336353,55681,5173,16-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-33 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-25 ,10,Strata,589867,58987,5480,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-11 ,90,Strata,4727888,52532,4880,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-52 ,28,Strata,1488491,53160,4939,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-38 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-39 ,9,Strata,479536,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-51 ,29,Strata,1493971,51516,4786,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-82 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-95 ,21,Strata,1148304,54681,5080,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-41 ,16,Strata,892120,55758,5180,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-42 ,14,Strata,745945,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-37 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-35 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-92 ,17,Strata,966177,56834,5280,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-10 ,90,Strata,4727888,52532,4880,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-36 ,10,Strata,532818,53282,4950,17-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-78 ,21,Strata,1118918,53282,4950,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-104 ,20,Strata,1201262,60063,5580,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
EAST VILLAGE,430 Upper Changi Road  #01-105 ,23,Strata,1381452,60063,5580,18-APR-2012,Retail,Freehold,New Sale,16,48,487048,East Region,Bedok
N.A.,9 Toh Avenue ,158,Land,1230000,7775,722,20-APR-2018,Shop House,Freehold,Resale,17,50,508035,East Region,Pasir Ris
CHANGI GARDEN,961 Upper Changi Road North ,319,Strata,2900000,9091,845,06-OCT-2015,Shop House,Freehold,Resale,17,50,507663,East Region,Pasir Ris
CROWNE PLAZA CHANGI AIRPORT,75 Airport Boulevard  #01-01 TO 04/#02-01 ,69496,Strata,290000000,4173,388,28-NOV-2014,Retail,99 Yrs From 01/09/1984,Resale,17,81,819664,East Region,Changi  
CHANGI GARDEN,969 Upper Changi Road North ,223,Strata,2500000,11211,1042,25-SEP-2013,Shop House,Freehold,Resale,17,50,507667,East Region,Pasir Ris
CHANGI GARDEN,971A Upper Changi Road North ,242,Strata,2880000,11901,1106,26-JUL-2013,Shop House,Freehold,Resale,17,50,507668,East Region,Pasir Ris
CHANGI GARDEN,967A Upper Changi Road North ,218,Strata,1375000,6307,586,24-MAR-2010,Shop House,Freehold,Resale,17,50,507666,East Region,Pasir Ris
CHANGI GARDEN,967A Upper Changi Road North ,218,Strata,1850000,8486,788,23-NOV-2011,Shop House,Freehold,Resale,17,50,507666,East Region,Pasir Ris
CHANGI GARDEN,967A Upper Changi Road North ,218,Strata,1575000,7225,671,24-AUG-2010,Shop House,Freehold,Resale,17,50,507666,East Region,Pasir Ris
CHANGI GARDEN,969 Upper Changi Road North ,223,Strata,1575000,7063,656,24-AUG-2010,Shop House,Freehold,Resale,17,50,507667,East Region,Pasir Ris
CHANGI GARDEN,965A Upper Changi Road North ,233,Strata,1500000,6438,598,24-MAY-2010,Shop House,Freehold,Resale,17,50,507665,East Region,Pasir Ris
CHANGI GARDEN,969 Upper Changi Road North ,223,Strata,1375000,6166,573,24-MAR-2010,Shop House,Freehold,Resale,17,50,507667,East Region,Pasir Ris
